T_eva / kPa;T_h / K;T_pp / k;T_sh / k;T_sc / k;T_con / K;E_th;E_ex
900;460;13;4;4;314,15;0,123537798;0,340589674
900;470;13;4;4;314,15;0,123537798;0,328316455
900;480;13;4;4;314,15;0,123537798;0,317356933
900;410;15;4;4;314,15;0,123537798;0,433465958
900;420;15;4;4;314,15;0,123537798;0,409033308
900;430;15;4;4;314,15;0,123537798;0,388171378
900;440;15;4;4;314,15;0,123537798;0,370150705
900;450;15;4;4;314,15;0,123537798;0,354427855
900;460;15;4;4;314,15;0,123537798;0,340589674
900;470;15;4;4;314,15;0,123537798;0,328316455
900;480;15;4;4;314,15;0,123537798;0,317356933
900;410;17;4;4;314,15;0,123537798;0,433465958
900;420;17;4;4;314,15;0,123537798;0,409033308
900;430;17;4;4;314,15;0,123537798;0,388171378
900;440;17;4;4;314,15;0,123537798;0,370150705
900;450;17;4;4;314,15;0,123537798;0,354427855
900;460;17;4;4;314,15;0,123537798;0,340589674
900;470;17;4;4;314,15;0,123537798;0,328316455
900;480;17;4;4;314,15;0,123537798;0,317356933
900;410;19;4;4;314,15;0,123537798;0,433465958
900;420;19;4;4;314,15;0,123537798;0,409033308
900;430;19;4;4;314,15;0,123537798;0,388171378
900;440;19;4;4;314,15;0,123537798;0,370150705
900;450;19;4;4;314,15;0,123537798;0,354427855
900;460;19;4;4;314,15;0,123537798;0,340589674
900;470;19;4;4;314,15;0,123537798;0,328316455
900;480;19;4;4;314,15;0,123537798;0,317356933
900;400;5;4;6;314,15;0,122500348;0,458588108
900;410;5;4;6;314,15;0,122500348;0,429825784
900;420;5;4;6;314,15;0,122500348;0,405598316
900;430;5;4;6;314,15;0,122500348;0,384911581
900;440;5;4;6;314,15;0,122500348;0,367042242
900;450;5;4;6;314,15;0,122500348;0,35145143
900;460;5;4;6;314,15;0,122500348;0,337729459
900;470;5;4;6;314,15;0,122500348;0,325559309
900;480;5;4;6;314,15;0,122500348;0,314691824
900;400;7;4;6;314,15;0,122500348;0,458588108
900;410;7;4;6;314,15;0,122500348;0,429825784
900;420;7;4;6;314,15;0,122500348;0,405598316
900;430;7;4;6;314,15;0,122500348;0,384911581
900;440;7;4;6;314,15;0,122500348;0,367042242
900;450;7;4;6;314,15;0,122500348;0,35145143
900;460;7;4;6;314,15;0,122500348;0,337729459
900;470;7;4;6;314,15;0,122500348;0,325559309
900;480;7;4;6;314,15;0,122500348;0,314691824
900;400;9;4;6;314,15;0,122500348;0,458588108
900;410;9;4;6;314,15;0,122500348;0,429825784
900;420;9;4;6;314,15;0,122500348;0,405598316
900;430;9;4;6;314,15;0,122500348;0,384911581
900;440;9;4;6;314,15;0,122500348;0,367042242
900;450;9;4;6;314,15;0,122500348;0,35145143
900;460;9;4;6;314,15;0,122500348;0,337729459
900;470;9;4;6;314,15;0,122500348;0,325559309
900;480;9;4;6;314,15;0,122500348;0,314691824
900;410;11;4;6;314,15;0,122500348;0,429825784
900;420;11;4;6;314,15;0,122500348;0,405598316
900;430;11;4;6;314,15;0,122500348;0,384911581
900;440;11;4;6;314,15;0,122500348;0,367042242
900;450;11;4;6;314,15;0,122500348;0,35145143
900;460;11;4;6;314,15;0,122500348;0,337729459
900;470;11;4;6;314,15;0,122500348;0,325559309
900;480;11;4;6;314,15;0,122500348;0,314691824
900;410;13;4;6;314,15;0,122500348;0,429825784
900;420;13;4;6;314,15;0,122500348;0,405598316
900;430;13;4;6;314,15;0,122500348;0,384911581
900;440;13;4;6;314,15;0,122500348;0,367042242
900;450;13;4;6;314,15;0,122500348;0,35145143
900;460;13;4;6;314,15;0,122500348;0,337729459
900;470;13;4;6;314,15;0,122500348;0,325559309
900;480;13;4;6;314,15;0,122500348;0,314691824
900;410;15;4;6;314,15;0,122500348;0,429825784
900;420;15;4;6;314,15;0,122500348;0,405598316
900;430;15;4;6;314,15;0,122500348;0,384911581
900;440;15;4;6;314,15;0,122500348;0,367042242
900;450;15;4;6;314,15;0,122500348;0,35145143
900;460;15;4;6;314,15;0,122500348;0,337729459
900;470;15;4;6;314,15;0,122500348;0,325559309
900;480;15;4;6;314,15;0,122500348;0,314691824
900;410;17;4;6;314,15;0,122500348;0,429825784
900;420;17;4;6;314,15;0,122500348;0,405598316
900;430;17;4;6;314,15;0,122500348;0,384911581
900;440;17;4;6;314,15;0,122500348;0,367042242
900;450;17;4;6;314,15;0,122500348;0,35145143
900;460;17;4;6;314,15;0,122500348;0,337729459
900;470;17;4;6;314,15;0,122500348;0,325559309
900;480;17;4;6;314,15;0,122500348;0,314691824
900;410;19;4;6;314,15;0,122500348;0,429825784
900;420;19;4;6;314,15;0,122500348;0,405598316
900;430;19;4;6;314,15;0,122500348;0,384911581
900;440;19;4;6;314,15;0,122500348;0,367042242
900;450;19;4;6;314,15;0,122500348;0,35145143
900;460;19;4;6;314,15;0,122500348;0,337729459
900;470;19;4;6;314,15;0,122500348;0,325559309
900;480;19;4;6;314,15;0,122500348;0,314691824
900;400;5;4;8;314,15;0,12148282;0,454778925
900;410;5;4;8;314,15;0,12148282;0,42625551
900;420;5;4;8;314,15;0,12148282;0,402229283
900;430;5;4;8;314,15;0,12148282;0,381714379
900;440;5;4;8;314,15;0,12148282;0,363993469
900;450;5;4;8;314,15;0,12148282;0,348532159
900;460;5;4;8;314,15;0,12148282;0,334924167
900;470;5;4;8;314,15;0,12148282;0,322855106
900;480;5;4;8;314,15;0,12148282;0,31207789
900;400;7;4;8;314,15;0,12148282;0,454778925
900;410;7;4;8;314,15;0,12148282;0,42625551
900;420;7;4;8;314,15;0,12148282;0,402229283
900;430;7;4;8;314,15;0,12148282;0,381714379
900;440;7;4;8;314,15;0,12148282;0,363993469
900;450;7;4;8;314,15;0,12148282;0,348532159
900;460;7;4;8;314,15;0,12148282;0,334924167
900;470;7;4;8;314,15;0,12148282;0,322855106
900;480;7;4;8;314,15;0,12148282;0,31207789
900;400;9;4;8;314,15;0,12148282;0,454778925
900;410;9;4;8;314,15;0,12148282;0,42625551
900;420;9;4;8;314,15;0,12148282;0,402229283
900;430;9;4;8;314,15;0,12148282;0,381714379
900;440;9;4;8;314,15;0,12148282;0,363993469
900;450;9;4;8;314,15;0,12148282;0,348532159
900;460;9;4;8;314,15;0,12148282;0,334924167
900;470;9;4;8;314,15;0,12148282;0,322855106
900;480;9;4;8;314,15;0,12148282;0,31207789
900;410;11;4;8;314,15;0,12148282;0,42625551
900;420;11;4;8;314,15;0,12148282;0,402229283
900;430;11;4;8;314,15;0,12148282;0,381714379
900;440;11;4;8;314,15;0,12148282;0,363993469
900;450;11;4;8;314,15;0,12148282;0,348532159
900;460;11;4;8;314,15;0,12148282;0,334924167
900;470;11;4;8;314,15;0,12148282;0,322855106
900;480;11;4;8;314,15;0,12148282;0,31207789
900;410;13;4;8;314,15;0,12148282;0,42625551
900;420;13;4;8;314,15;0,12148282;0,402229283
900;430;13;4;8;314,15;0,12148282;0,381714379
900;440;13;4;8;314,15;0,12148282;0,363993469
900;450;13;4;8;314,15;0,12148282;0,348532159
900;460;13;4;8;314,15;0,12148282;0,334924167
900;470;13;4;8;314,15;0,12148282;0,322855106
900;480;13;4;8;314,15;0,12148282;0,31207789
900;410;15;4;8;314,15;0,12148282;0,42625551
900;420;15;4;8;314,15;0,12148282;0,402229283
900;430;15;4;8;314,15;0,12148282;0,381714379
900;440;15;4;8;314,15;0,12148282;0,363993469
900;450;15;4;8;314,15;0,12148282;0,348532159
900;460;15;4;8;314,15;0,12148282;0,334924167
900;470;15;4;8;314,15;0,12148282;0,322855106
900;480;15;4;8;314,15;0,12148282;0,31207789
900;410;17;4;8;314,15;0,12148282;0,42625551
900;420;17;4;8;314,15;0,12148282;0,402229283
900;430;17;4;8;314,15;0,12148282;0,381714379
900;440;17;4;8;314,15;0,12148282;0,363993469
900;450;17;4;8;314,15;0,12148282;0,348532159
900;460;17;4;8;314,15;0,12148282;0,334924167
900;470;17;4;8;314,15;0,12148282;0,322855106
900;480;17;4;8;314,15;0,12148282;0,31207789
900;410;19;4;8;314,15;0,12148282;0,42625551
900;420;19;4;8;314,15;0,12148282;0,402229283
900;430;19;4;8;314,15;0,12148282;0,381714379
900;440;19;4;8;314,15;0,12148282;0,363993469
900;450;19;4;8;314,15;0,12148282;0,348532159
900;460;19;4;8;314,15;0,12148282;0,334924167
900;470;19;4;8;314,15;0,12148282;0,322855106
900;480;19;4;8;314,15;0,12148282;0,31207789
900;400;5;4;10;314,15;0,120484606;0,451042044
900;410;5;4;10;314,15;0,120484606;0,422753004
900;420;5;4;10;314,15;0,120484606;0,398924198
900;430;5;4;10;314,15;0,120484606;0,378577864
900;440;5;4;10;314,15;0,120484606;0,361002565
900;450;5;4;10;314,15;0,120484606;0,345668299
900;460;5;4;10;314,15;0,120484606;0,332172124
900;470;5;4;10;314,15;0,120484606;0,320202233
900;480;5;4;10;314,15;0,120484606;0,309513572
900;400;7;4;10;314,15;0,120484606;0,451042044
900;410;7;4;10;314,15;0,120484606;0,422753004
900;420;7;4;10;314,15;0,120484606;0,398924198
900;430;7;4;10;314,15;0,120484606;0,378577864
900;440;7;4;10;314,15;0,120484606;0,361002565
900;450;7;4;10;314,15;0,120484606;0,345668299
900;460;7;4;10;314,15;0,120484606;0,332172124
900;470;7;4;10;314,15;0,120484606;0,320202233
900;480;7;4;10;314,15;0,120484606;0,309513572
900;400;9;4;10;314,15;0,120484606;0,451042044
900;410;9;4;10;314,15;0,120484606;0,422753004
900;420;9;4;10;314,15;0,120484606;0,398924198
900;430;9;4;10;314,15;0,120484606;0,378577864
900;440;9;4;10;314,15;0,120484606;0,361002565
900;450;9;4;10;314,15;0,120484606;0,345668299
900;460;9;4;10;314,15;0,120484606;0,332172124
900;470;9;4;10;314,15;0,120484606;0,320202233
900;480;9;4;10;314,15;0,120484606;0,309513572
900;410;11;4;10;314,15;0,120484606;0,422753004
900;420;11;4;10;314,15;0,120484606;0,398924198
900;430;11;4;10;314,15;0,120484606;0,378577864
900;440;11;4;10;314,15;0,120484606;0,361002565
900;450;11;4;10;314,15;0,120484606;0,345668299
900;460;11;4;10;314,15;0,120484606;0,332172124
900;470;11;4;10;314,15;0,120484606;0,320202233
900;480;11;4;10;314,15;0,120484606;0,309513572
900;410;13;4;10;314,15;0,120484606;0,422753004
900;420;13;4;10;314,15;0,120484606;0,398924198
900;430;13;4;10;314,15;0,120484606;0,378577864
900;440;13;4;10;314,15;0,120484606;0,361002565
900;450;13;4;10;314,15;0,120484606;0,345668299
900;460;13;4;10;314,15;0,120484606;0,332172124
900;470;13;4;10;314,15;0,120484606;0,320202233
900;480;13;4;10;314,15;0,120484606;0,309513572
900;410;15;4;10;314,15;0,120484606;0,422753004
900;420;15;4;10;314,15;0,120484606;0,398924198
900;430;15;4;10;314,15;0,120484606;0,378577864
900;440;15;4;10;314,15;0,120484606;0,361002565
900;450;15;4;10;314,15;0,120484606;0,345668299
900;460;15;4;10;314,15;0,120484606;0,332172124
900;470;15;4;10;314,15;0,120484606;0,320202233
900;480;15;4;10;314,15;0,120484606;0,309513572
900;410;17;4;10;314,15;0,120484606;0,422753004
900;420;17;4;10;314,15;0,120484606;0,398924198
900;430;17;4;10;314,15;0,120484606;0,378577864
900;440;17;4;10;314,15;0,120484606;0,361002565
900;450;17;4;10;314,15;0,120484606;0,345668299
900;460;17;4;10;314,15;0,120484606;0,332172124
900;470;17;4;10;314,15;0,120484606;0,320202233
900;480;17;4;10;314,15;0,120484606;0,309513572
900;410;19;4;10;314,15;0,120484606;0,422753004
900;420;19;4;10;314,15;0,120484606;0,398924198
900;430;19;4;10;314,15;0,120484606;0,378577864
900;440;19;4;10;314,15;0,120484606;0,361002565
900;450;19;4;10;314,15;0,120484606;0,345668299
900;460;19;4;10;314,15;0,120484606;0,332172124
900;470;19;4;10;314,15;0,120484606;0,320202233
900;480;19;4;10;314,15;0,120484606;0,309513572
900;400;5;4;0;316,15;0,122481464;0,458517414
900;410;5;4;0;316,15;0,122481464;0,429759523
900;420;5;4;0;316,15;0,122481464;0,40553579
900;430;5;4;0;316,15;0,122481464;0,384852244
900;440;5;4;0;316,15;0,122481464;0,36698566
900;450;5;4;0;316,15;0,122481464;0,351397251
900;460;5;4;0;316,15;0,122481464;0,337677396
900;470;5;4;0;316,15;0,122481464;0,325509121
900;480;5;4;0;316,15;0,122481464;0,314643312
900;400;7;4;0;316,15;0,122481464;0,458517414
900;410;7;4;0;316,15;0,122481464;0,429759523
900;420;7;4;0;316,15;0,122481464;0,40553579
900;430;7;4;0;316,15;0,122481464;0,384852244
900;440;7;4;0;316,15;0,122481464;0,36698566
900;450;7;4;0;316,15;0,122481464;0,351397251
900;460;7;4;0;316,15;0,122481464;0,337677396
900;470;7;4;0;316,15;0,122481464;0,325509121
900;480;7;4;0;316,15;0,122481464;0,314643312
900;400;9;4;0;316,15;0,122481464;0,458517414
900;410;9;4;0;316,15;0,122481464;0,429759523
900;420;9;4;0;316,15;0,122481464;0,40553579
900;430;9;4;0;316,15;0,122481464;0,384852244
900;440;9;4;0;316,15;0,122481464;0,36698566
900;450;9;4;0;316,15;0,122481464;0,351397251
900;460;9;4;0;316,15;0,122481464;0,337677396
900;470;9;4;0;316,15;0,122481464;0,325509121
900;480;9;4;0;316,15;0,122481464;0,314643312
900;410;11;4;0;316,15;0,122481464;0,429759523
900;420;11;4;0;316,15;0,122481464;0,40553579
900;430;11;4;0;316,15;0,122481464;0,384852244
900;440;11;4;0;316,15;0,122481464;0,36698566
900;450;11;4;0;316,15;0,122481464;0,351397251
900;460;11;4;0;316,15;0,122481464;0,337677396
900;470;11;4;0;316,15;0,122481464;0,325509121
900;480;11;4;0;316,15;0,122481464;0,314643312
900;410;13;4;0;316,15;0,122481464;0,429759523
900;420;13;4;0;316,15;0,122481464;0,40553579
900;430;13;4;0;316,15;0,122481464;0,384852244
900;440;13;4;0;316,15;0,122481464;0,36698566
900;450;13;4;0;316,15;0,122481464;0,351397251
900;460;13;4;0;316,15;0,122481464;0,337677396
900;470;13;4;0;316,15;0,122481464;0,325509121
900;480;13;4;0;316,15;0,122481464;0,314643312
900;410;15;4;0;316,15;0,122481464;0,429759523
900;420;15;4;0;316,15;0,122481464;0,40553579
900;430;15;4;0;316,15;0,122481464;0,384852244
900;440;15;4;0;316,15;0,122481464;0,36698566
900;450;15;4;0;316,15;0,122481464;0,351397251
900;460;15;4;0;316,15;0,122481464;0,337677396
900;470;15;4;0;316,15;0,122481464;0,325509121
900;480;15;4;0;316,15;0,122481464;0,314643312
900;410;17;4;0;316,15;0,122481464;0,429759523
900;420;17;4;0;316,15;0,122481464;0,40553579
900;430;17;4;0;316,15;0,122481464;0,384852244
900;440;17;4;0;316,15;0,122481464;0,36698566
900;450;17;4;0;316,15;0,122481464;0,351397251
900;460;17;4;0;316,15;0,122481464;0,337677396
900;470;17;4;0;316,15;0,122481464;0,325509121
900;480;17;4;0;316,15;0,122481464;0,314643312
900;410;19;4;0;316,15;0,122481464;0,429759523
900;420;19;4;0;316,15;0,122481464;0,40553579
900;430;19;4;0;316,15;0,122481464;0,384852244
900;440;19;4;0;316,15;0,122481464;0,36698566
900;450;19;4;0;316,15;0,122481464;0,351397251
900;460;19;4;0;316,15;0,122481464;0,337677396
900;470;19;4;0;316,15;0,122481464;0,325509121
900;480;19;4;0;316,15;0,122481464;0,314643312
900;400;5;4;2;316,15;0,121417919;0,454535963
900;410;5;4;2;316,15;0,121417919;0,426027786
900;420;5;4;2;316,15;0,121417919;0,402014395
900;430;5;4;2;316,15;0,121417919;0,381510451
900;440;5;4;2;316,15;0,121417919;0,363799009
900;450;5;4;2;316,15;0,121417919;0,348345959
900;460;5;4;2;316,15;0,121417919;0,334745237
900;470;5;4;2;316,15;0,121417919;0,322682624
900;480;5;4;2;316,15;0,121417919;0,311911165
900;400;7;4;2;316,15;0,121417919;0,454535963
900;410;7;4;2;316,15;0,121417919;0,426027786
900;420;7;4;2;316,15;0,121417919;0,402014395
900;430;7;4;2;316,15;0,121417919;0,381510451
900;440;7;4;2;316,15;0,121417919;0,363799009
900;450;7;4;2;316,15;0,121417919;0,348345959
900;460;7;4;2;316,15;0,121417919;0,334745237
900;470;7;4;2;316,15;0,121417919;0,322682624
900;480;7;4;2;316,15;0,121417919;0,311911165
900;400;9;4;2;316,15;0,121417919;0,454535963
900;410;9;4;2;316,15;0,121417919;0,426027786
900;420;9;4;2;316,15;0,121417919;0,402014395
900;430;9;4;2;316,15;0,121417919;0,381510451
900;440;9;4;2;316,15;0,121417919;0,363799009
900;450;9;4;2;316,15;0,121417919;0,348345959
900;460;9;4;2;316,15;0,121417919;0,334745237
900;470;9;4;2;316,15;0,121417919;0,322682624
900;480;9;4;2;316,15;0,121417919;0,311911165
900;410;11;4;2;316,15;0,121417919;0,426027786
900;420;11;4;2;316,15;0,121417919;0,402014395
900;430;11;4;2;316,15;0,121417919;0,381510451
900;440;11;4;2;316,15;0,121417919;0,363799009
900;450;11;4;2;316,15;0,121417919;0,348345959
900;460;11;4;2;316,15;0,121417919;0,334745237
900;470;11;4;2;316,15;0,121417919;0,322682624
900;480;11;4;2;316,15;0,121417919;0,311911165
900;410;13;4;2;316,15;0,121417919;0,426027786
900;420;13;4;2;316,15;0,121417919;0,402014395
900;430;13;4;2;316,15;0,121417919;0,381510451
900;440;13;4;2;316,15;0,121417919;0,363799009
900;450;13;4;2;316,15;0,121417919;0,348345959
900;460;13;4;2;316,15;0,121417919;0,334745237
900;470;13;4;2;316,15;0,121417919;0,322682624
900;480;13;4;2;316,15;0,121417919;0,311911165
900;410;15;4;2;316,15;0,121417919;0,426027786
900;420;15;4;2;316,15;0,121417919;0,402014395
900;430;15;4;2;316,15;0,121417919;0,381510451
900;440;15;4;2;316,15;0,121417919;0,363799009
900;450;15;4;2;316,15;0,121417919;0,348345959
900;460;15;4;2;316,15;0,121417919;0,334745237
900;470;15;4;2;316,15;0,121417919;0,322682624
900;480;15;4;2;316,15;0,121417919;0,311911165
900;410;17;4;2;316,15;0,121417919;0,426027786
900;420;17;4;2;316,15;0,121417919;0,402014395
900;430;17;4;2;316,15;0,121417919;0,381510451
900;440;17;4;2;316,15;0,121417919;0,363799009
900;450;17;4;2;316,15;0,121417919;0,348345959
900;460;17;4;2;316,15;0,121417919;0,334745237
900;470;17;4;2;316,15;0,121417919;0,322682624
900;480;17;4;2;316,15;0,121417919;0,311911165
900;410;19;4;2;316,15;0,121417919;0,426027786
900;420;19;4;2;316,15;0,121417919;0,402014395
900;430;19;4;2;316,15;0,121417919;0,381510451
900;440;19;4;2;316,15;0,121417919;0,363799009
900;450;19;4;2;316,15;0,121417919;0,348345959
900;460;19;4;2;316,15;0,121417919;0,334745237
900;470;19;4;2;316,15;0,121417919;0,322682624
900;480;19;4;2;316,15;0,121417919;0,311911165
900;400;5;4;4;316,15;0,120375526;0,450633696
900;410;5;4;4;316,15;0,120375526;0,422370267
900;420;5;4;4;316,15;0,120375526;0,398563035
900;430;5;4;4;316,15;0,120375526;0,37823512
900;440;5;4;4;316,15;0,120375526;0,360675734
900;450;5;4;4;316,15;0,120375526;0,345355351
900;460;5;4;4;316,15;0,120375526;0,331871393
900;470;5;4;4;316,15;0,120375526;0,31991234
900;480;5;4;4;316,15;0,120375526;0,309233356
900;400;7;4;4;316,15;0,120375526;0,450633696
900;410;7;4;4;316,15;0,120375526;0,422370267
900;420;7;4;4;316,15;0,120375526;0,398563035
900;430;7;4;4;316,15;0,120375526;0,37823512
900;440;7;4;4;316,15;0,120375526;0,360675734
900;450;7;4;4;316,15;0,120375526;0,345355351
900;460;7;4;4;316,15;0,120375526;0,331871393
900;470;7;4;4;316,15;0,120375526;0,31991234
900;480;7;4;4;316,15;0,120375526;0,309233356
900;400;9;4;4;316,15;0,120375526;0,450633696
900;410;9;4;4;316,15;0,120375526;0,422370267
900;420;9;4;4;316,15;0,120375526;0,398563035
900;430;9;4;4;316,15;0,120375526;0,37823512
900;440;9;4;4;316,15;0,120375526;0,360675734
900;450;9;4;4;316,15;0,120375526;0,345355351
900;460;9;4;4;316,15;0,120375526;0,331871393
900;470;9;4;4;316,15;0,120375526;0,31991234
900;480;9;4;4;316,15;0,120375526;0,309233356
900;410;11;4;4;316,15;0,120375526;0,422370267
900;420;11;4;4;316,15;0,120375526;0,398563035
900;430;11;4;4;316,15;0,120375526;0,37823512
900;440;11;4;4;316,15;0,120375526;0,360675734
900;450;11;4;4;316,15;0,120375526;0,345355351
900;460;11;4;4;316,15;0,120375526;0,331871393
900;470;11;4;4;316,15;0,120375526;0,31991234
900;480;11;4;4;316,15;0,120375526;0,309233356
900;410;13;4;4;316,15;0,120375526;0,422370267
900;420;13;4;4;316,15;0,120375526;0,398563035
900;430;13;4;4;316,15;0,120375526;0,37823512
900;440;13;4;4;316,15;0,120375526;0,360675734
900;450;13;4;4;316,15;0,120375526;0,345355351
900;460;13;4;4;316,15;0,120375526;0,331871393
900;470;13;4;4;316,15;0,120375526;0,31991234
900;480;13;4;4;316,15;0,120375526;0,309233356
900;410;15;4;4;316,15;0,120375526;0,422370267
900;420;15;4;4;316,15;0,120375526;0,398563035
900;430;15;4;4;316,15;0,120375526;0,37823512
900;440;15;4;4;316,15;0,120375526;0,360675734
900;450;15;4;4;316,15;0,120375526;0,345355351
900;460;15;4;4;316,15;0,120375526;0,331871393
900;470;15;4;4;316,15;0,120375526;0,31991234
900;480;15;4;4;316,15;0,120375526;0,309233356
900;410;17;4;4;316,15;0,120375526;0,422370267
900;420;17;4;4;316,15;0,120375526;0,398563035
900;430;17;4;4;316,15;0,120375526;0,37823512
900;440;17;4;4;316,15;0,120375526;0,360675734
900;450;17;4;4;316,15;0,120375526;0,345355351
900;460;17;4;4;316,15;0,120375526;0,331871393
900;470;17;4;4;316,15;0,120375526;0,31991234
900;480;17;4;4;316,15;0,120375526;0,309233356
900;410;19;4;4;316,15;0,120375526;0,422370267
900;420;19;4;4;316,15;0,120375526;0,398563035
900;430;19;4;4;316,15;0,120375526;0,37823512
900;440;19;4;4;316,15;0,120375526;0,360675734
900;450;19;4;4;316,15;0,120375526;0,345355351
900;460;19;4;4;316,15;0,120375526;0,331871393
900;470;19;4;4;316,15;0,120375526;0,31991234
900;480;19;4;4;316,15;0,120375526;0,309233356
900;400;5;4;6;316,15;0,11935362;0,446808124
900;410;5;4;6;316,15;0,11935362;0,418784632
900;420;5;4;6;316,15;0,11935362;0,395179507
900;430;5;4;6;316,15;0,11935362;0,375024163
900;440;5;4;6;316,15;0,11935362;0,357613843
900;450;5;4;6;316,15;0,11935362;0,34242352
900;460;5;4;6;316,15;0,11935362;0,329054032
900;470;5;4;6;316,15;0,11935362;0,317196502
900;480;5;4;6;316,15;0,11935362;0,306608176
900;400;7;4;6;316,15;0,11935362;0,446808124
900;410;7;4;6;316,15;0,11935362;0,418784632
900;420;7;4;6;316,15;0,11935362;0,395179507
900;430;7;4;6;316,15;0,11935362;0,375024163
900;440;7;4;6;316,15;0,11935362;0,357613843
900;450;7;4;6;316,15;0,11935362;0,34242352
900;460;7;4;6;316,15;0,11935362;0,329054032
900;470;7;4;6;316,15;0,11935362;0,317196502
900;480;7;4;6;316,15;0,11935362;0,306608176
900;400;9;4;6;316,15;0,11935362;0,446808124
900;410;9;4;6;316,15;0,11935362;0,418784632
900;420;9;4;6;316,15;0,11935362;0,395179507
900;430;9;4;6;316,15;0,11935362;0,375024163
900;440;9;4;6;316,15;0,11935362;0,357613843
900;450;9;4;6;316,15;0,11935362;0,34242352
